,Latitude,Longitude,crime,Bathrooms,SQFT,Price,energySiteEUI
4598,42.379818,-71.036606,5.0,1.0,9999.0,1800.0,48.0
4599,42.37277,-71.03622,5.0,1.0,1252.0,2300.0,413.7
4601,42.368595,-71.03407,4.0,1.0,1164.0,3000.0,39.7
4602,42.389168,-71.00515,1.0,1.0,1325.0,2000.0,156.8
4603,42.37277,-71.03622,5.0,1.0,1226.0,2300.0,413.7
4609,42.37606,-71.03932,12.0,2.0,922.0,2800.0,299.3
4610,42.380695,-71.03836,13.0,1.0,1009.0,1975.0,28.8
4611,42.37609,-71.03932,12.0,1.0,742.5,2600.0,299.3
4615,42.376144,-71.03888,12.0,1.0,740.0,2600.0,299.3
4617,42.376175,-71.038956,12.0,1.0,720.0,2600.0,299.3
4618,42.37606,-71.03932,12.0,1.0,742.5,1900.0,299.3
4619,42.37006,-71.03353,4.0,1.0,850.0,1650.0,102.7
4623,42.370247,-71.03951,12.0,1.0,911.0,1838.0,65.0
4624,42.36788,-71.035324,4.0,1.0,2808.0,2300.0,39.7
4625,42.38043,-71.03363,5.0,2.0,1450.0,2200.0,73.4
4626,42.370247,-71.03951,12.0,1.0,911.0,1838.0,65.0
4628,42.37606,-71.03932,12.0,1.0,740.0,1895.0,299.3
4631,42.37976,-71.03897,9.0,1.0,850.0,1900.0,393.6
4632,42.371178,-71.03704,7.0,1.0,1060.0,2600.0,107.6
4633,42.379448,-71.037605,5.0,3.0,1917.25,3100.0,48.0
4634,42.379448,-71.037605,5.0,3.0,2400.0,3000.0,48.0
4635,42.37024,-71.040054,12.0,1.0,850.0,1650.0,65.0
4636,42.376873,-71.03833,5.0,1.0,1181.0,2800.0,44.7
4639,42.370655,-71.03754,7.0,1.0,1189.0,1633.0,107.6
4640,42.38919,-71.005325,1.0,1.0,3334.75,1750.0,156.8
4641,42.379704,-71.0397,9.0,1.0,501.25,1650.0,393.6
4642,42.388943,-71.00058,1.0,1.0,1400.0,1950.0,38.4
4645,42.366966,-71.04104,8.0,2.0,1179.75,2985.0,120.9
4647,42.3708,-71.03988,12.0,1.0,1123.5,3300.0,65.0
4648,42.376873,-71.03833,5.0,2.0,1675.0,4000.0,44.7
4649,42.3788,-71.03715,5.0,1.0,991.0,1700.0,48.0
4650,42.3714,-71.03243,0.0,1.0,1000.0,2300.0,65.4
4651,42.376606,-71.03881,12.0,1.0,550.0,1550.0,299.3
4652,42.366966,-71.04104,8.0,2.0,1179.75,3320.0,120.9
4655,42.376606,-71.03881,12.0,1.0,550.0,1550.0,299.3
4657,42.376167,-71.0395,12.0,1.0,742.5,1900.0,299.3
4659,42.3708,-71.03988,12.0,1.0,1083.25,2400.0,65.0
4660,42.380722,-71.03366,5.0,1.0,3385.25,2200.0,73.4
4664,42.379448,-71.037605,5.0,2.0,1675.0,3600.0,48.0
4668,42.37669,-71.0387,12.0,1.0,643.5,1600.0,299.3
4674,42.376877,-71.03823,5.0,2.0,1675.0,3500.0,44.7
4676,42.366966,-71.04104,8.0,2.0,1083.0,3100.0,120.9
4677,42.370083,-71.04214,2.0,1.0,594.0,2223.0,106.0
4678,42.370083,-71.04214,2.0,1.0,829.0,2844.0,106.0
4679,42.370083,-71.04214,2.0,1.0,600.0,2299.0,106.0
4681,42.36983,-71.03263,0.0,1.0,1180.5,2100.0,44.8
4684,42.380913,-71.03792,13.0,1.5,1281.0,4800.0,28.8
4685,42.3714,-71.03243,0.0,1.0,926.0,2300.0,65.4
4687,42.387527,-71.00599,1.0,1.0,1200.0,2000.0,156.8
4688,42.380913,-71.03792,13.0,1.5,1281.0,4400.0,28.8
4689,42.37094,-71.037315,7.0,1.0,1189.0,2200.0,107.6
4691,42.38529,-71.01169,5.0,1.0,1140.0,2300.0,28.7
4692,42.370644,-71.039696,12.0,1.0,1083.25,2400.0,65.0
4695,42.37279,-71.03803,5.0,1.0,1000.0,1850.0,413.7
4696,42.370617,-71.03758,7.0,1.0,912.5,1450.0,107.6
4697,42.380722,-71.03366,5.0,1.0,3385.25,2200.0,73.4
4698,42.37997,-71.03815,5.0,1.0,1009.0,2550.0,48.0
4699,42.369434,-71.03651,7.0,1.0,1123.5,2600.0,107.6
4700,42.379505,-71.03844,5.0,1.0,1009.0,2500.0,48.0
4701,42.370358,-71.041245,12.0,1.0,686.0,1750.0,65.0
4703,42.376904,-71.038246,5.0,1.0,1181.0,3200.0,44.7
4705,42.365097,-71.034485,1.0,1.0,1623.5,2400.0,47.7
4706,42.381138,-71.03849,13.0,1.0,1181.0,2800.0,28.8
4707,42.36728,-71.03365,4.0,1.0,1181.0,2850.0,39.7
4708,42.3685,-71.03571,4.0,1.0,1123.5,2550.0,39.7
4709,42.372715,-71.037636,5.0,1.0,1048.5,2550.0,413.7
4710,42.37963,-71.03813,5.0,1.0,1009.0,2400.0,48.0
4711,42.3714,-71.03243,0.0,1.0,998.0,2300.0,65.4
4713,42.369225,-71.035545,4.0,1.0,1123.5,2500.0,102.7
4715,42.36892,-71.03369,4.0,1.0,1181.0,3100.0,39.7
4716,42.370384,-71.03981,12.0,1.0,1123.5,3300.0,65.0
4720,42.365044,-71.034355,1.0,1.0,1000.0,2400.0,47.7
4721,42.380722,-71.03366,5.0,1.0,3385.25,2200.0,73.4
4723,42.36741,-71.04113,8.0,2.0,1179.75,2925.0,120.9
4728,42.38245,-71.03952,10.0,1.0,581.0,1500.0,78.1
4729,42.37606,-71.03932,12.0,2.0,1011.0,3100.0,299.3
4730,42.370514,-71.03301,0.0,2.0,1350.0,2300.0,44.8
4732,42.368336,-71.03389,4.0,2.5,1575.0,3850.0,39.7
4733,42.385643,-71.004555,4.0,2.0,1199.5,3300.0,5.8
4735,42.37894,-71.03903,9.0,1.0,1009.0,2450.0,393.6
4736,42.382145,-71.03903,10.0,1.0,1181.0,2900.0,78.1
4738,42.38172,-71.03958,10.0,1.0,795.25,2000.0,78.1
4739,42.368866,-71.03375,4.0,1.0,1181.0,3300.0,39.7
4740,42.368595,-71.03407,4.0,1.0,1181.0,3250.0,39.7
4741,42.379547,-71.03303,4.0,1.0,3385.25,1700.0,164.1
4742,42.370667,-71.03977,12.0,1.0,1083.25,2400.0,65.0
4744,42.373585,-71.03485,7.0,1.0,825.5,1475.0,58.5
4745,42.38529,-71.01169,5.0,1.0,1200.0,2300.0,28.7
4747,42.37669,-71.0387,12.0,1.0,643.5,1500.0,299.3
4752,42.366966,-71.04104,8.0,1.0,803.0,2565.0,120.9
4753,42.370155,-71.03562,4.0,1.0,1277.0,1700.0,102.7
4754,42.38179,-71.03737,13.0,1.0,1009.0,2100.0,28.8
4756,42.366966,-71.04104,8.0,2.0,1179.75,2800.0,120.9
4757,42.36511,-71.03384,1.0,2.0,1800.0,3800.0,47.7
4761,42.386986,-71.01347,1.0,1.0,1110.0,2660.0,28.7
4764,42.3702,-71.03864,7.0,2.0,1276.0,3490.0,107.6
4765,42.369926,-71.03382,4.0,1.0,700.0,1850.0,102.7
4768,42.370655,-71.03754,7.0,1.0,912.5,1450.0,107.6
4773,42.369926,-71.03382,4.0,1.0,1277.0,1850.0,102.7
4774,42.37601,-71.03749,5.0,1.0,601.0,1850.0,44.7
4775,42.37997,-71.03815,5.0,1.0,1009.0,2250.0,48.0
4776,42.381138,-71.03849,13.0,1.0,1181.0,2800.0,28.8
4778,42.379753,-71.03258,4.0,1.0,1009.0,2000.0,164.1
4781,42.375473,-71.03427,7.0,2.0,1290.0,3000.0,58.5
4783,42.369484,-71.03591,4.0,2.0,1356.0,3400.0,102.7
4786,42.376904,-71.038246,5.0,2.0,1675.0,3500.0,44.7
4787,42.377327,-71.03605,5.0,2.0,1100.0,3795.0,44.7
4788,42.38673,-71.01315,5.0,1.0,3337.75,2059.0,28.7
4790,42.37904,-71.03228,4.0,1.0,550.0,1450.0,164.1
4792,42.370453,-71.03996,12.0,1.0,1123.5,3300.0,65.0
4793,42.370674,-71.039795,12.0,1.0,1123.5,3000.0,65.0
4798,42.369926,-71.03382,4.0,1.0,882.0,1495.0,102.7
4799,42.36846,-71.03563,4.0,1.0,1123.5,2150.0,39.7
4800,42.370625,-71.03565,4.0,1.0,1013.5,2500.0,102.7
4801,42.368473,-71.03472,4.0,1.0,1181.0,2400.0,39.7
4803,42.381138,-71.03849,13.0,1.0,1181.0,2500.0,28.8
4808,42.381138,-71.03849,13.0,1.0,1181.0,2500.0,28.8
4809,42.366966,-71.04104,8.0,1.0,803.0,2275.0,120.9
4811,42.366966,-71.04104,8.0,2.0,1179.75,3495.0,120.9
4812,42.366966,-71.04104,8.0,2.0,1084.0,3445.0,120.9
4815,42.365154,-71.034615,1.0,1.0,3280.0,2150.0,47.7
4821,42.37047,-71.03374,4.0,1.0,1123.5,2300.0,102.7
4823,42.37047,-71.03374,4.0,1.0,900.0,1700.0,102.7
4824,42.370407,-71.033806,4.0,1.0,900.0,1700.0,102.7
4825,42.376144,-71.03888,12.0,1.0,734.0,1895.0,299.3
4829,42.366405,-71.03512,1.0,1.0,1959.5,1800.0,47.7
4832,42.36846,-71.03563,4.0,1.0,1123.5,2400.0,39.7
4835,42.382084,-71.03903,10.0,1.0,1181.0,2800.0,78.1
4836,42.365044,-71.034355,1.0,2.0,1450.0,2800.0,47.7
4837,42.366405,-71.03512,1.0,1.0,662.75,1750.0,47.7
4843,42.368595,-71.03407,4.0,1.0,1181.0,3200.0,39.7
4846,42.37997,-71.03815,5.0,1.0,1009.0,2450.0,48.0
4847,42.37997,-71.03815,5.0,1.0,3172.5,1750.0,48.0
4849,42.36892,-71.03369,4.0,1.0,1181.0,3100.0,39.7
4852,42.36846,-71.03563,4.0,1.0,1123.5,2150.0,39.7
4859,42.389168,-71.00515,1.0,1.0,1325.0,2400.0,156.8
4861,42.37277,-71.03622,5.0,1.0,1252.0,2300.0,413.7
4863,42.386093,-71.004654,4.0,1.0,1040.0,1831.0,5.8
4866,42.38897,-71.005394,1.0,1.0,1174.5,2800.0,156.8
4867,42.374596,-71.03872,5.0,1.0,1013.0,1695.0,8.9
4868,42.366966,-71.04104,8.0,1.0,730.0,2175.0,120.9
4869,42.36518,-71.034676,1.0,2.0,1587.5,2200.0,47.7
4871,42.37606,-71.03932,12.0,1.0,742.5,1900.0,299.3
4872,42.379486,-71.03627,5.0,1.0,1181.0,2600.0,48.0
4873,42.370514,-71.03301,0.0,1.0,600.0,1550.0,44.8
4874,42.379486,-71.03627,5.0,1.0,1181.0,2600.0,48.0
4876,42.37606,-71.03932,12.0,1.0,742.5,1900.0,299.3
4880,42.379486,-71.03627,5.0,1.0,1181.0,2600.0,48.0
4881,42.379704,-71.0397,9.0,1.0,900.0,1650.0,393.6
4882,42.379883,-71.03644,5.0,1.0,1351.0,1800.0,48.0
4884,42.379486,-71.03627,5.0,1.0,1181.0,2600.0,48.0
4885,42.381546,-71.03329,5.0,1.0,921.0,1350.0,73.4
4886,42.37277,-71.03622,5.0,1.0,1252.0,2300.0,413.7
4893,42.3736,-71.05165,0.0,2.5,1580.0,5000.0,8.9
4894,42.3736,-71.05165,0.0,1.5,1000.0,3000.0,8.9
4895,42.37649,-71.06611,4.0,2.0,1120.0,2875.0,247.5
4897,42.376976,-71.06017,2.0,1.0,885.0,3000.0,96.9
4899,42.3736,-71.05165,0.0,1.5,1000.0,3000.0,8.9
4902,42.3736,-71.05165,0.0,1.0,800.0,3800.0,8.9
4903,42.38106,-71.06652,0.0,2.0,1436.25,3000.0,17.4
4905,42.378853,-71.06486,4.0,1.0,700.0,2200.0,98.1
4906,42.37482,-71.05254,0.0,1.0,703.0,2600.0,72.5
4909,42.38256,-71.071526,1.0,2.0,1050.0,3500.0,283.0
4912,42.37631,-71.065216,2.0,1.0,600.0,2150.0,285.9
4914,42.378853,-71.06486,4.0,1.0,798.25,2200.0,98.1
4915,42.37507,-71.05448,0.0,1.0,818.0,3200.0,72.5
4916,42.38106,-71.06652,0.0,2.0,1436.25,3000.0,17.4
4918,42.37981,-71.06727,3.0,1.0,1026.0,2900.0,202.7
4920,42.380955,-71.061615,1.0,1.0,835.0,2605.0,177.0
4922,42.37981,-71.06727,3.0,1.0,900.0,2900.0,202.7
4924,42.38087,-71.06373,1.0,3.0,2269.0,5000.0,13.9
4925,42.381233,-71.067535,0.0,3.0,1871.0,6900.0,17.4
4929,42.378853,-71.06486,4.0,1.0,798.25,2200.0,98.1
4933,42.376926,-71.0509,1.0,1.0,850.0,3100.0,408.4
4938,42.377647,-71.04979,1.0,1.0,1075.0,3385.0,408.4
4940,42.378853,-71.06486,4.0,1.0,798.25,2200.0,98.1
4941,42.375523,-71.06411,6.0,1.0,1300.0,2650.0,108.1
4945,42.377956,-71.0655,4.0,2.5,1256.0,2600.0,98.1
4946,42.375984,-71.0594,2.0,1.0,922.75,2500.0,96.9
4947,42.37796,-71.03851,5.0,1.0,1000.0,3250.0,48.0
4948,42.378826,-71.06556,4.0,1.5,1233.75,3000.0,98.1
4949,42.36647,-71.05643,10.0,1.0,850.0,2200.0,72.9
4950,42.375034,-71.05891,2.0,3.5,3280.0,10000.0,58.2
4951,42.38375,-71.07887,1.0,1.0,660.0,1650.0,68.8
4958,42.37814,-71.066925,3.0,2.0,1167.5,3000.0,202.7
4959,42.37895,-71.06541,4.0,1.0,878.0,2500.0,98.1
4961,42.380306,-71.06381,1.0,2.0,1224.0,3900.0,13.9
4962,42.37814,-71.066925,3.0,2.0,1167.5,3000.0,202.7
4964,42.376553,-71.06556,2.0,1.5,1039.0,1400.0,285.9
4966,42.38256,-71.071526,1.0,1.0,1050.0,3500.0,283.0
4967,42.378704,-71.06336,4.0,1.0,727.0,2700.0,98.1
4969,42.37507,-71.05448,0.0,1.0,832.0,3000.0,72.5
4973,42.381077,-71.06721,0.0,1.0,650.0,2295.0,17.4
4978,42.37889,-71.06494,4.0,1.0,700.0,2200.0,98.1
4980,42.377888,-71.059814,2.0,1.0,1380.0,1800.0,96.9
4981,42.376972,-71.0507,1.0,2.0,1059.0,3000.0,408.4
4982,42.38178,-71.06799,0.0,1.0,606.25,2295.0,17.4
4984,42.383034,-71.07896,1.0,1.5,1312.0,2850.0,68.8
4986,42.380306,-71.06381,1.0,1.0,853.25,2300.0,13.9
4987,42.380306,-71.06381,1.0,1.0,853.25,2600.0,13.9
4988,42.378853,-71.06486,4.0,1.0,798.25,2400.0,98.1
4989,42.37507,-71.05448,0.0,1.0,500.0,2400.0,72.5
4990,42.37715,-71.05856,2.0,2.0,1133.0,2700.0,96.9
4991,42.37715,-71.05856,2.0,2.0,1133.0,2700.0,96.9
4992,42.37979,-71.06729,3.0,1.0,1026.0,2900.0,202.7
4993,42.379696,-71.06576,3.0,1.0,1411.0,1397.0,202.7
4994,42.346664,-71.155594,0.0,1.0,660.0,2700.0,51.8
4995,42.37536,-71.05869,2.0,1.0,782.0,2800.0,58.2
4996,42.37525,-71.05829,2.0,2.5,1310.0,3800.0,58.2
4997,42.380955,-71.061615,1.0,1.0,793.0,2500.0,177.0
4999,42.380955,-71.061615,1.0,1.0,1160.0,2955.0,177.0
5004,42.381077,-71.06721,0.0,1.0,606.25,2350.0,17.4
5007,42.375183,-71.058235,2.0,2.5,1310.0,3800.0,58.2
5010,42.380955,-71.061615,1.0,1.0,1235.0,2900.0,177.0
5011,42.38256,-71.071526,1.0,2.0,1050.0,3500.0,283.0
5012,42.38106,-71.06652,0.0,2.0,1436.25,3000.0,17.4
5013,42.38068,-71.064095,1.0,1.0,981.5,4200.0,13.9
5016,42.380043,-71.06671,3.0,1.5,1233.75,2975.0,202.7
5020,42.378826,-71.06556,4.0,1.5,1061.0,3200.0,98.1
5021,42.380905,-71.06335,1.0,2.0,1167.5,3800.0,13.9
5022,42.380817,-71.07125,4.0,2.0,1065.75,3900.0,81.7
5023,42.380817,-71.07125,4.0,2.0,1178.0,3600.0,81.7
5024,42.380817,-71.07125,4.0,2.0,985.0,3400.0,81.7
5025,42.380955,-71.061615,1.0,1.0,825.0,2275.0,177.0
5027,42.380955,-71.061615,1.0,1.0,631.0,2180.0,177.0
5028,42.380955,-71.061615,1.0,1.0,855.0,2515.0,177.0
5029,42.378826,-71.06556,4.0,1.0,794.5,3000.0,98.1
5030,42.37482,-71.05254,0.0,1.0,713.25,2800.0,72.5
5033,42.380672,-71.0629,1.0,1.0,853.25,2000.0,177.0
5035,42.38178,-71.06799,0.0,1.0,1069.0,2000.0,17.4
5038,42.37981,-71.06727,3.0,1.0,1026.0,2700.0,202.7
5040,42.37507,-71.05448,0.0,1.0,507.0,3000.0,72.5
5041,42.382378,-71.066345,0.0,1.5,975.0,2400.0,17.4
5043,42.378826,-71.06556,4.0,1.5,1233.75,3000.0,98.1
5045,42.37507,-71.05448,0.0,1.0,790.75,3000.0,72.5
5051,42.374065,-71.05906,2.0,2.0,1300.0,3800.0,58.2
5052,42.380066,-71.06566,4.0,1.5,1106.25,2650.0,98.1
5053,42.355785,-71.059525,30.0,1.0,798.0,4500.0,532.1
5054,42.377605,-71.06656,4.0,1.0,922.25,2500.0,247.5
5056,42.36633,-71.05534,10.0,1.0,781.0,3500.0,72.9
5057,42.38256,-71.071526,1.0,2.0,1200.0,3500.0,283.0
5059,42.383625,-71.07855,1.0,1.0,1059.75,2350.0,68.8
5060,42.383625,-71.07855,1.0,2.0,2154.0,4500.0,68.8
5062,42.378826,-71.06556,4.0,1.5,1233.75,3000.0,98.1
5063,42.355785,-71.059525,30.0,1.0,761.5,4950.0,532.1
5064,42.38359,-71.077644,1.0,1.0,660.0,1600.0,68.8
5067,42.380005,-71.06508,4.0,1.0,915.0,2275.0,98.1
5069,42.377983,-71.06546,4.0,1.0,922.25,2500.0,98.1
5076,42.31916,-71.10759,0.0,1.0,1092.5,2200.0,64.0
5080,42.32071,-71.10483,5.0,1.0,882.0,1800.0,68.4
5083,42.306572,-71.11323,1.0,1.0,1000.0,2200.0,89.8
5086,42.2943,-71.1169,2.0,3.0,2266.5,3750.0,99.1
5092,42.331226,-71.11148,3.0,1.0,834.5,2200.0,96.1
5093,42.331226,-71.11148,3.0,1.0,834.5,2200.0,96.1
5095,42.32071,-71.10483,5.0,1.0,628.0,1700.0,68.4
5097,42.331226,-71.11148,3.0,1.0,834.5,2200.0,96.1
5098,42.317726,-71.11272,4.0,1.0,3474.75,2600.0,65.8
5099,42.293777,-71.116,2.0,1.0,1300.0,3200.0,99.1
5107,42.313744,-71.10216,5.0,1.0,1200.0,2800.0,65.2
5109,42.32689,-71.10823,0.0,1.5,1105.0,2600.0,352.7
5113,42.29409,-71.11486,2.0,1.0,1300.0,2400.0,99.1
5119,42.31514,-71.10094,2.0,1.0,1100.0,2500.0,180.1
5120,42.30687,-71.114815,2.0,1.0,850.0,2200.0,119.9
5121,42.314293,-71.11525,1.0,1.0,9999.0,1700.0,38.6
5124,42.321182,-71.10499,5.0,1.0,882.0,1800.0,68.4
5126,42.291016,-71.11854,2.0,1.0,989.0,1800.0,54.9
5127,42.32492,-71.1085,2.0,1.0,1054.0,1600.0,56.1
5132,42.31362,-71.103325,5.0,1.0,869.0,2100.0,65.2
5136,42.317726,-71.11272,4.0,1.0,3474.75,2800.0,65.8
5137,42.3243,-71.10824,2.0,2.0,9999.0,2695.0,56.1
5141,42.313553,-71.10004,14.0,1.0,1206.25,2900.0,39.3
5143,42.323586,-71.09923,7.0,1.0,882.0,2100.0,65.3
5144,42.323586,-71.09923,7.0,2.0,965.0,2800.0,65.3
5145,42.352276,-71.06682,13.0,1.0,900.0,2300.0,147.1
5146,42.325386,-71.107376,2.0,2.0,3387.25,2700.0,56.1
5147,42.313744,-71.10216,5.0,1.0,1222.0,2600.0,65.2
5150,42.3252,-71.106255,2.0,1.0,850.0,2450.0,56.1
5153,42.2943,-71.1169,2.0,3.0,2266.5,3750.0,99.1
5159,42.322964,-71.106865,3.0,1.5,900.0,2450.0,56.1
5161,42.3247,-71.10827,2.0,2.0,3387.25,2699.0,56.1
5162,42.3247,-71.10827,2.0,2.0,1250.0,2695.0,56.1
5165,42.314182,-71.102264,5.0,1.0,862.0,2200.0,65.2
5167,42.306507,-71.113785,1.0,1.0,1100.0,2300.0,89.8
5168,42.314175,-71.10026,14.0,2.5,1880.0,3200.0,39.3
5170,42.29509,-71.115166,5.0,1.5,1507.0,2395.0,99.1
5171,42.3252,-71.106255,2.0,1.0,1050.0,2450.0,56.1
5173,42.32395,-71.10798,2.0,3.0,2125.0,4750.0,56.1
5174,42.32395,-71.10798,2.0,3.0,2125.0,4750.0,56.1
5180,42.321163,-71.102936,4.0,2.0,3555.75,2500.0,68.4
5182,42.338436,-71.0997,1.0,1.0,834.5,2600.0,782.8
5183,42.31916,-71.10759,0.0,1.0,1092.5,2200.0,64.0
5189,42.31807,-71.10702,0.0,1.0,900.0,1895.0,64.0
5193,42.313328,-71.101944,5.0,1.0,715.0,2200.0,65.2
5196,42.32217,-71.1086,3.0,1.0,1200.0,1800.0,56.1
5198,42.315598,-71.10278,2.0,1.0,950.0,1350.0,180.1
5204,42.2943,-71.1169,2.0,2.0,1450.0,2600.0,99.1
5205,42.312737,-71.101875,5.0,1.5,1230.5,2900.0,65.2
5206,42.324753,-71.10809,2.0,2.0,3387.25,2700.0,56.1
5207,42.314,-71.10044,14.0,1.0,1400.0,3300.0,39.3
5211,42.306572,-71.11323,1.0,1.0,1150.0,2200.0,89.8
5212,42.321507,-71.104515,5.0,1.0,1056.0,1850.0,68.4
5215,42.315197,-71.10198,2.0,1.0,869.0,1950.0,180.1
5217,42.312737,-71.101875,5.0,1.5,1200.0,2975.0,65.2
5220,42.312737,-71.101875,5.0,1.5,1000.0,2975.0,65.2
5223,42.312737,-71.101875,5.0,1.5,1500.0,2975.0,65.2
5224,42.293777,-71.116,2.0,2.0,1437.5,3200.0,99.1
5225,42.323906,-71.1081,2.0,3.0,2125.0,4750.0,56.1
5234,42.322235,-71.10189,9.0,1.0,1100.0,1300.0,56.6
5236,42.314,-71.10044,14.0,1.0,1400.0,2300.0,39.3
5240,42.312737,-71.101875,5.0,1.5,1500.0,2975.0,65.2
5241,42.314373,-71.10187,5.0,2.0,3899.75,3400.0,65.2
5242,42.315712,-71.10238,2.0,1.0,1206.25,2895.0,180.1
5249,42.314,-71.10044,14.0,1.0,1400.0,2300.0,39.3
5250,42.312977,-71.09732,11.0,1.0,1000.0,2300.0,245.7
5252,42.317192,-71.10712,0.0,1.0,1017.5,2350.0,64.0
5254,42.317947,-71.107124,0.0,1.0,900.0,2000.0,64.0
5255,42.317802,-71.10603,3.0,1.0,970.0,2400.0,81.2
5256,42.315598,-71.10278,2.0,1.0,1206.25,1900.0,180.1
5257,42.314323,-71.09997,14.0,1.0,1400.0,2300.0,39.3
5259,42.29394,-71.1148,2.0,1.0,1300.0,2300.0,99.1
5260,42.317726,-71.11272,4.0,1.0,3474.75,2800.0,65.8
5261,42.32395,-71.10798,2.0,2.0,3899.75,3800.0,56.1
5262,42.317623,-71.10773,0.0,1.0,1092.5,2050.0,64.0
5267,42.306572,-71.11323,1.0,1.0,1000.0,2200.0,89.8
5274,42.314,-71.10044,14.0,1.0,1400.0,2450.0,39.3
5276,42.3252,-71.106255,2.0,1.0,1050.0,2450.0,56.1
5282,42.31392,-71.09884,14.0,1.0,1350.0,2600.0,39.3
5283,42.3444,-71.143135,7.0,1.0,808.5,2195.0,276.4
5284,42.2943,-71.1169,2.0,3.0,2100.0,4000.0,99.1
5285,42.31302,-71.09963,14.0,1.0,500.0,1800.0,39.3
5287,42.293777,-71.116,2.0,2.0,1437.5,3000.0,99.1
5295,42.32395,-71.10798,2.0,2.0,3899.75,1250.0,56.1
5297,42.314,-71.10044,14.0,1.0,1400.0,2650.0,39.3
5298,42.315483,-71.10181,2.0,1.0,1175.0,2800.0,180.1
5302,42.29394,-71.1148,2.0,1.0,1300.0,2300.0,99.1
5303,42.314293,-71.11525,1.0,1.0,9999.0,2200.0,38.6
5305,42.312737,-71.101875,5.0,1.5,1300.0,3200.0,65.2
5307,42.314293,-71.11525,1.0,1.0,650.0,2000.0,38.6
5309,42.32469,-71.10773,2.0,1.0,707.0,1800.0,56.1
5311,42.32442,-71.108,2.0,2.0,3387.25,2695.0,56.1
5313,42.325386,-71.107376,2.0,2.0,965.0,2700.0,56.1
5314,42.29509,-71.115166,5.0,1.5,1507.0,2550.0,99.1
5317,42.32472,-71.10818,2.0,2.0,3387.25,2700.0,56.1
5318,42.32472,-71.10818,2.0,2.0,3387.25,2700.0,56.1
5319,42.317623,-71.10773,0.0,1.0,1092.5,2000.0,64.0
5323,42.321873,-71.10699,3.0,2.0,1774.0,3600.0,56.1
5324,42.312683,-71.1017,5.0,1.5,1300.0,2975.0,65.2
5325,42.32395,-71.10798,2.0,2.0,3899.75,4200.0,56.1
5326,42.314293,-71.11525,1.0,1.0,9999.0,2000.0,38.6
5327,42.324196,-71.10829,2.0,1.0,9999.0,2650.0,56.1
5330,42.314293,-71.11525,1.0,1.0,9999.0,2000.0,38.6
5335,42.312737,-71.101875,5.0,1.5,1230.5,2975.0,65.2
5336,42.314087,-71.10035,14.0,1.0,1400.0,2300.0,39.3
5339,42.324196,-71.10829,2.0,1.0,3362.25,2650.0,56.1
5343,42.313675,-71.1018,5.0,1.0,1206.25,2350.0,65.2
5347,42.2943,-71.1169,2.0,3.0,2266.5,3750.0,99.1
5349,42.320557,-71.103745,5.0,1.0,882.0,1750.0,68.4
5353,42.32395,-71.10798,2.0,2.0,3899.75,3800.0,56.1
5354,42.30435,-71.11682,6.0,1.0,1000.0,2400.0,63.8
5360,42.331467,-71.11158,3.0,1.0,3299.75,2700.0,96.1
5363,42.30738,-71.11605,2.0,1.0,973.75,1800.0,119.9
5364,42.32395,-71.10798,2.0,2.0,3899.75,3800.0,56.1
5365,42.30379,-71.11514,6.0,1.0,764.0,2425.0,63.8
5367,42.321438,-71.102264,4.0,1.0,1150.0,2700.0,68.4
5369,42.313396,-71.10189,5.0,1.0,894.0,2200.0,65.2
5372,42.330074,-71.111595,1.0,1.0,676.5,1795.0,221.4
5373,42.31514,-71.10094,2.0,1.0,1206.25,2250.0,180.1
5374,42.31739,-71.107834,0.0,1.0,1092.5,2050.0,64.0
5375,42.314762,-71.101204,5.0,1.5,1275.0,3200.0,65.2
5382,42.314293,-71.11525,1.0,1.0,650.0,2000.0,38.6
5383,42.30746,-71.10307,3.0,2.0,865.0,1975.0,22.7
5386,42.313553,-71.10004,14.0,1.0,1206.25,2695.0,39.3
5389,42.321274,-71.10241,4.0,1.0,1017.5,2500.0,68.4
5390,42.315887,-71.102554,2.0,1.0,900.0,2450.0,180.1
5392,42.320118,-71.105736,5.0,1.0,1288.75,2400.0,68.4
5393,42.324196,-71.10829,2.0,2.0,3899.75,3600.0,56.1
5398,42.324196,-71.10829,2.0,2.0,3899.75,3500.0,56.1
5399,42.323845,-71.10818,2.0,3.0,2125.0,4500.0,56.1
5403,42.321163,-71.102936,4.0,2.0,3555.75,2400.0,68.4
5406,42.312737,-71.101875,5.0,1.5,1300.0,2975.0,65.2
5407,42.312737,-71.101875,5.0,1.5,1300.0,2975.0,65.2
5410,42.30696,-71.11641,2.0,1.0,3566.75,1450.0,119.9
5412,42.32241,-71.10657,3.0,1.0,1200.0,2500.0,56.1
5413,42.324196,-71.10829,2.0,2.0,9999.0,3500.0,56.1
5414,42.320118,-71.105736,5.0,1.0,1300.0,2400.0,68.4
5415,42.307316,-71.116325,2.0,2.0,1437.5,2700.0,119.9
5416,42.314476,-71.09982,14.0,1.0,1206.25,2250.0,39.3
5417,42.308643,-71.10232,2.0,2.0,1800.0,3750.0,76.6
5419,42.314293,-71.11525,1.0,1.0,7661.75,2200.0,38.6
5420,42.32025,-71.104034,5.0,1.0,1251.25,2600.0,68.4
5421,42.324196,-71.10829,2.0,1.0,3362.25,2650.0,56.1
